mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3087203355.0	1565.0	1081481.0	380455.0	0.8498928479651329	0.998555001357283	0.9998767790533272	0.26024053036521433	0.7397594696347857	0.7397594696347857	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088065344.0	1616.0	219441.0	202649.0	0.6823976478161291	0.9926896682756031	0.999934381018597	0.48010850766424223	0.5198914923357578	0.5198914923357578	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088286359.0	23.0	19.0	2581.0	0.014383043149129448	0.4523809523809524	0.9999991642621366	0.9926923076923077	0.007307692307692348	0.007307692307692308	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088064800.0	1308.0	220293.0	217040.0	0.6686344914665201	0.99409749956002	0.9999297214401909	0.4962808660677333	0.5037191339322666	0.5037191339322667	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	32.0	6.0	3334.0	0.0035523978685612786	0.15789473684210525	0.9999989204380654	0.9982035928143712	0.00179640718562879	0.0017964071856287425	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088259546.0	118.0	26737.0	49371.0	0.5193516117440246	0.9956060323962018	0.9999840135811129	0.6486965890576549	0.3513034109423451	0.3513034109423451	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3088285258.0	35.0	1108.0	2196.0	0.49831346975489094	0.9693788276465442	0.9999992889262956	0.6646489104116223	0.33535108958837767	0.3353510895883777	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods10xIds15x_HG006_sup-PAY77227_0	3088286401.0	3084448378.0	7374.0	3830649.0	1287917.0	0.8553812171128987	0.9980786983298433	0.999582622467744	0.2516167614132552	0.7483832385867448	0.7483832385867448	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331336495.0	98.0	251517.0	257.0	0.9992947799812868	0.9996105160662123	0.9999992243540795	0.0010207567103831213	0.9989792432896168	0.9989792432896168	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331475836.0	52.0	112222.0	121.0	0.999229800059657	0.9995368473555766	0.9999996349659833	0.0010770586507392538	0.9989229413492607	0.9989229413492607	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331571548.0	40.0	16522.0	23.0	0.9980970791675476	0.9975848327496679	0.9999999306333774	0.001390148080991236	0.9986098519190088	0.9986098519190088	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331570477.0	29.0	17604.0	17.0	0.9986951835252736	0.998355356433959	0.9999999487288516	0.0009647579592531639	0.9990352420407468	0.9990352420407468	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	2.0			0.9999999939684207	1.0	0.0	0.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331587098.0	0.0	1012.0	1.0	0.9995061728395062	1.0	0.9999999969842012	0.0009871668311944718	0.9990128331688055	0.9990128331688055	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331588088.0	0.0	22.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods10xIds15x_HG006_sup-PAY77227_0	331588110.0	331188991.0	219.0	398900.0	421.0	0.9991984369520565	0.9994512914694614	0.9999987288240966	0.001054289656692235	0.9989457103433078	0.9989457103433078	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2495406073.0	824.0	2167023.0	2021.0	0.9993440001143676	0.9996198993748175	0.999999190112429	0.0009317468894130317	0.999068253110587	0.999068253110587	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2496557102.0	488.0	1016330.0	1117.0	0.9992110172470154	0.9995200714385465	0.9999995525840369	0.0010978458828813688	0.9989021541171186	0.9989021541171186	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497428223.0	392.0	145305.0	188.0	0.9980081733576016	0.9973094847526031	0.9999999247225669	0.0012921583856267999	0.9987078416143732	0.9987078416143732	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497573916.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497422391.0	313.0	151216.0	119.0	0.9985736172011199	0.9979343887968639	0.9999999523508739	0.000786334952258235	0.9992136650477418	0.9992136650477418	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497573919.0	0.0	1.0	2.0	0.5	1.0	0.9999999991992229	0.6666666666666666	0.33333333333333337	0.3333333333333333	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497562348.0	6.0	11566.0	3.0	0.9996110799014736	0.9994815070860699	0.9999999987988288	0.00025931368311867925	0.9997406863168813	0.9997406863168813	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2497573642.0	0.0	278.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods10xIds15x_HG006_sup-PAY77227_0	2497573920.0	2494080174.0	2023.0	3491723.0	3450.0	0.9992169032149322	0.9994209653477958	0.9999986167264133	0.0009870756039829789	0.999012924396017	0.999012924396017	HG006	giabHC_x_ultima	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377594747.0	374.0	267495.0	41860.0	0.9268325641345474	0.9986037951386685	0.9998891526954112	0.13531379806371321	0.8646862019362868	0.8646862019362868	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377741206.0	209.0	121201.0	25490.0	0.9041443336652978	0.9982785602503912	0.9999325244912537	0.17376662508265675	0.8262333749173433	0.8262333749173433	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377837114.0	172.0	25330.0	21856.0	0.6969513537310147	0.9932554309465924	0.9999421583137221	0.4631882337981605	0.5368117662018395	0.5368117662018396	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377862607.0	4.0	5.0	356.0	0.02702702702702703	0.5555555555555556	0.9999990578595024	0.9861495844875346	0.013850415512465353	0.013850415512465374	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377837039.0	124.0	25453.0	22992.0	0.6877144632676772	0.9951518942800172	0.9999391520718951	0.4746000619258953	0.5253999380741047	0.5253999380741047	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377862610.0	4.0	2.0	486.0	0.008097165991902834	0.3333333333333333	0.9999987138198857	0.9959016393442623	0.004098360655737654	0.004098360655737705	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377860108.0	17.0	2491.0	5187.0	0.4891026899666209	0.9932216905901117	0.99998627288595	0.6755665537900495	0.3244334462099505	0.3244334462099505	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377862510.0	3.0	103.0	262.0	0.43736730360934184	0.9716981132075472	0.9999993066265866	0.7178082191780822	0.28219178082191776	0.2821917808219178	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods10xIds15x_HG006_sup-PAY77227_0	377862616.0	377419629.0	907.0	442080.0	118489.0	0.8810270677470913	0.9979525358531965	0.9996861535448984	0.21137273020805647	0.7886272697919435	0.7886272697919435	HG006	clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2516724679.0	1740.0	2216324.0	3238.0	0.9988782290350742	0.9992155321036724	0.9999987134087963	0.0014588463850074924	0.9985411536149925	0.9985411536149925	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2517892197.0	1008.0	1049538.0	1700.0	0.9987115707418079	0.9990404989405509	0.9999993248325507	0.0016171409328810413	0.998382859067119	0.998382859067119	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518740378.0	955.0	201410.0	506.0	0.9963861769412858	0.9952808044869419	0.9999997991059727	0.0025059925909784266	0.9974940074090216	0.9974940074090216	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	2.0	8.0	1.0	0.8421052631578948	0.8	0.999999999603008	0.1111111111111111	0.8888888888888888	0.8888888888888888	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518738631.0	811.0	203301.0	404.0	0.9970207225299582	0.9960266912283452	0.9999998396022795	0.001983260106526595	0.9980167398934734	0.9980167398934734	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942742.0	0.0	1.0	2.0	0.5	1.0	0.9999999992060161	0.6666666666666666	0.33333333333333337	0.3333333333333333	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518921288.0	46.0	21409.0	16.0	0.998554104477612	0.9978559776275926	0.9999999936480747	0.0007467911318553092	0.9992532088681447	0.9992532088681447	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942399.0	1.0	343.0	0.0	0.9985443959243085	0.997093023255814	1.0	0.0	1.0	1.0	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods10xIds15x_HG006_sup-PAY77227_0	2518942743.0	2515245846.0	4563.0	3692334.0	5867.0	0.9985896062499781	0.9987657216308704	0.9999976674302736	0.0015864470319487773	0.9984135529680512	0.9984135529680512	HG006	giabHC	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336302203.0	230.0	260234.0	437.0	0.9987201013173171	0.9991169605012593	0.9999987005751724	0.0016764427189829324	0.9983235572810171	0.9983235572810171	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336444946.0	133.0	117588.0	186.0	0.9986454064842141	0.9988702100729692	0.9999994471609712	0.0015792959396810841	0.9984207040603189	0.9984207040603189	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336539266.0	53.0	23348.0	35.0	0.9981190150478797	0.997735139523952	0.9999998960002594	0.0014968139246461104	0.9985031860753539	0.9985031860753539	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336562664.0	0.0	3.0	1.0	0.8571428571428571	1.0	0.9999999970287852	0.25	0.75	0.75	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336538989.0	41.0	23637.0	30.0	0.9985003696272046	0.9982684348340232	0.9999999108572906	0.0012675877804537963	0.9987324122195462	0.9987324122195462	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336562667.0	0.0	0.0	0.0			1.0				HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336560667.0	3.0	1997.0	4.0	0.9982504373906524	0.9985	0.9999999881150701	0.001999000499750125	0.9980009995002499	0.9980009995002499	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336562640.0	0.0	27.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods10xIds20x_HG006_sup-PAY77227_0	336562667.0	336135373.0	460.0	426834.0	693.0	0.9986511796036831	0.998923457853375	0.9999979383348885	0.0016209502557733195	0.9983790497442266	0.9983790497442266	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds20x_HG006_sup-PAY77227_0	3088286401.0	3086002172.0	2307.0	2281922.0	419049.0	0.9154786167054482	0.9989900312096555	0.9998642281885736	0.15514753768181888	0.8448524623181811	0.8448524623181811	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds20x_HG006_sup-PAY77227_0	3088286401.0	3087203373.0	1297.0	1081731.0	370175.0	0.8534589066224211	0.9988024317007501	0.9998801081191281	0.25495796559832384	0.7450420344016762	0.7450420344016762	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods10xIds20x_HG006_sup-PAY77227_0	3088286401.0	3088065540.0	985.0	219876.0	204681.0	0.6813444930262249	0.9955401813810496	0.9999337230924262	0.4821048763770236	0.5178951236229764	0.5178951236229764	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds20x_HG006_sup-PAY77227_0	3088286401.0	3088286359.0	23.0	19.0	2595.0	0.014307228915662652	0.4523809523809524	0.9999991597288859	0.9927314460596787	0.007268553940321332	0.0072685539403213465	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds20x_HG006_sup-PAY77227_0	3088286401.0	3088065080.0	778.0	220543.0	218529.0	0.6679144085415807	0.9964847438788005	0.9999292393356092	0.4977065264922382	0.5022934735077618	0.5022934735077619	HG006	hg38	-1	-2	ont	sentdhio
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods10xIds20x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	32.0	6.0	3295.0	0.0035938903863432163	0.15789473684210525	0.9999989330664009	0.9981823689790973	0.0018176310209027102	0.0018176310209027568	HG006	hg38	-1	-2	ont	sentdhio
