Sample	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
Uds15x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds15x_HG006_408622-Z0116_0	336562667.0	336562664.0	1.0	2.0	0.0	0.8	0.6666666666666666	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds15x_HG006_408622-Z0116_0-ug-sentdug-Indel_50	Indel_50	Uds15x_HG006_408622-Z0116_0	336562667.0	336560816.0	633.0	1218.0	32.0	0.7855530474040632	0.6580226904376013	0.9999999049206104	0.0256	0.9744	0.9744	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds15x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds15x_HG006_408622-Z0116_0	336562667.0	336562642.0	4.0	21.0	0.0	0.9130434782608696	0.84	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds15x_HG006_408622-Z0116_0-ug-sentdug-SNPts	SNPts	Uds15x_HG006_408622-Z0116_0	336562667.0	336302327.0	7018.0	253322.0	1536.0	0.9833966746765321	0.9730429438426673	0.9999954327018836	0.006026885559801929	0.9939731144401981	0.9939731144401981	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds15x_HG006_408622-Z0116_0-ug-sentdug-SNPtv	SNPtv	Uds15x_HG006_408622-Z0116_0	336562667.0	336444977.0	4159.0	113531.0	1154.0	0.9771360946745562	0.9646613985895148	0.9999965700304041	0.01006234468326285	0.9899376553167372	0.9899376553167372	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-All	All	Uds20x_HG006_408622-Z0116_0	2799325643.0	2795731889.0	44741.0	3549013.0	329789.0	0.9498792648726887	0.9875503442917907	0.9998820523157287	0.0850234170241224	0.9149765829758776	0.9149765829758776	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds20x_HG006_408622-Z0116_0	2799325643.0	2799163659.0	11604.0	150380.0	43931.0	0.8441319692951066	0.9283632951402607	0.9999843059156609	0.22608601674634993	0.7739139832536501	0.7739139832536501	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-DEL_gt50	DEL_gt50	Uds20x_HG006_408622-Z0116_0	2799325643.0	2799325618.0	24.0	1.0	493.0	0.0038535645472061657	0.04	0.9999998238861852	0.9979757085020243	0.002024291497975672	0.0020242914979757085	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-INS_50	INS_50	Uds20x_HG006_408622-Z0116_0	2799325643.0	2799170379.0	6804.0	148460.0	35619.0	0.874984897286816	0.9561778647980215	0.9999872753202067	0.19349844360301827	0.8065015563969817	0.8065015563969817	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds20x_HG006_408622-Z0116_0	2799325643.0	2799325623.0	11.0	9.0	284.0	0.05750798722044728	0.45	0.999999898547004	0.9692832764505119	0.030716723549488067	0.030716723549488054	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-Indel_50	Indel_50	Uds20x_HG006_408622-Z0116_0	2799325643.0	2799311513.0	388.0	13742.0	4304.0	0.8541770263550472	0.9725406935598019	0.9999984624814485	0.2385016070043223	0.7614983929956777	0.7614983929956777	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds20x_HG006_408622-Z0116_0	2799325643.0	2799324965.0	24.0	654.0	445.0	0.7360720315137871	0.9646017699115044	0.9999998410331294	0.4049135577797998	0.5950864422202002	0.5950864422202001	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-SNPts	SNPts	Uds20x_HG006_408622-Z0116_0	2799325643.0	2797105273.0	16208.0	2204162.0	155319.0	0.9625474715225452	0.9927003157131469	0.9999444746047458	0.06582761208926878	0.9341723879107312	0.9341723879107312	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds20x_HG006_408622-Z0116_0-ug-sentdug-SNPtv	SNPtv	Uds20x_HG006_408622-Z0116_0	2799325643.0	2798284360.0	9678.0	1031605.0	89394.0	0.9541817394770895	0.9907056967222168	0.9999680550177144	0.0797449417885297	0.9202550582114704	0.9202550582114704	HG006	ultima	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-All	All	Uds30x_HG006_408622-Z0116_0	336562667.0	336135491.0	17271.0	409905.0	3362.0	0.9754498520423158	0.9595693578290915	0.9999899981809005	0.008135176532362854	0.9918648234676372	0.9918648234676372	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds30x_HG006_408622-Z0116_0	336562667.0	336538902.0	5209.0	18556.0	275.0	0.8712555169499484	0.7808121186618977	0.99999918285888	0.014603579204503213	0.9853964207954968	0.9853964207954968	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-DEL_gt50	DEL_gt50	Uds30x_HG006_408622-Z0116_0	336562667.0	336562667.0	0.0	0.0	2.0			0.9999999940575703	1.0	0.0	0.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-INS_50	INS_50	Uds30x_HG006_408622-Z0116_0	336562667.0	336539296.0	4039.0	19332.0	770.0	0.889379614933407	0.8271789824996791	0.999997712010908	0.038304646303850366	0.9616953536961497	0.9616953536961497	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds30x_HG006_408622-Z0116_0	336562667.0	336562664.0	1.0	2.0	0.0	0.8	0.6666666666666666	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-Indel_50	Indel_50	Uds30x_HG006_408622-Z0116_0	336562667.0	336560672.0	594.0	1401.0	41.0	0.8152458539423917	0.7022556390977444	0.9999998781794832	0.028432732316227463	0.9715672676837726	0.9715672676837726	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds30x_HG006_408622-Z0116_0	336562667.0	336562637.0	3.0	27.0	0.0	0.9473684210526316	0.9	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-SNPts	SNPts	Uds30x_HG006_408622-Z0116_0	336562667.0	336302335.0	4631.0	255701.0	1269.0	0.9885946700380048	0.982211176497703	0.9999962266238455	0.004938319648207962	0.995061680351792	0.995061680351792	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds30x_HG006_408622-Z0116_0-ug-sentdug-SNPtv	SNPtv	Uds30x_HG006_408622-Z0116_0	336562667.0	336444987.0	2794.0	114886.0	1005.0	0.9837351383519357	0.9762576478585996	0.9999970128935285	0.008671941738357595	0.9913280582616424	0.9913280582616424	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-All	All	Uds40x_HG006_408622-Z0116_0	336562667.0	336135516.0	12188.0	414963.0	2639.0	0.9824481238894682	0.9714667646804057	0.9999921490614476	0.006319414179050867	0.9936805858209491	0.9936805858209491	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds40x_HG006_408622-Z0116_0	336562667.0	336538950.0	4083.0	19634.0	289.0	0.8998166819431714	0.8278450056921196	0.9999991412591267	0.01450584751292476	0.9854941524870753	0.9854941524870753	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-DEL_gt50	DEL_gt50	Uds40x_HG006_408622-Z0116_0	336562667.0	336562667.0	0.0	0.0	1.0			0.9999999970287852	1.0	0.0	0.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-INS_50	INS_50	Uds40x_HG006_408622-Z0116_0	336562667.0	336539486.0	2761.0	20420.0	745.0	0.9209398818382718	0.8808938354687028	0.9999977862973536	0.03519962201748169	0.9648003779825183	0.9648003779825183	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds40x_HG006_408622-Z0116_0	336562667.0	336562664.0	1.0	2.0	0.0	0.8	0.6666666666666666	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-Indel_50	Indel_50	Uds40x_HG006_408622-Z0116_0	336562667.0	336560414.0	509.0	1744.0	54.0	0.8610219698839793	0.7740790057700844	0.9999998395533488	0.030033370411568408	0.9699666295884316	0.9699666295884316	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds40x_HG006_408622-Z0116_0	336562667.0	336562633.0	2.0	32.0	0.0	0.9696969696969697	0.9411764705882353	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-SNPts	SNPts	Uds40x_HG006_408622-Z0116_0	336562667.0	336302355.0	3108.0	257204.0	847.0	0.9923702116084674	0.9880604812686314	0.9999974814393828	0.003282296910300677	0.9967177030896993	0.9967177030896993	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds40x_HG006_408622-Z0116_0-ug-sentdug-SNPtv	SNPtv	Uds40x_HG006_408622-Z0116_0	336562667.0	336445016.0	1724.0	115927.0	703.0	0.9896406452081048	0.9853464908925551	0.9999979105098972	0.006027608677012775	0.9939723913229872	0.9939723913229872	HG006	giabHC_x_clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-All	All	Uds5x_HG006_408622-Z0116_0	377862616.0	377419684.0	116539.0	326393.0	52181.0	0.7946210983242971	0.736891893112261	0.999861761882571	0.13783566753131488	0.8621643324686852	0.8621643324686851	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds5x_HG006_408622-Z0116_0	377862616.0	377836691.0	12587.0	13338.0	7020.0	0.5763671326404943	0.5144840887174542	0.9999814208896546	0.3448275862068966	0.6551724137931034	0.6551724137931034	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-DEL_gt50	DEL_gt50	Uds5x_HG006_408622-Z0116_0	377862616.0	377862610.0	6.0	0.0	104.0		0.0	0.9999997247677631	1.0	0.0	0.0	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-INS_50	INS_50	Uds5x_HG006_408622-Z0116_0	377862616.0	377836732.0	11808.0	14076.0	7619.0	0.5916896109628197	0.5438108484005564	0.9999798356122572	0.35118690942613506	0.6488130905738649	0.6488130905738649	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-INS_gt50	INS_gt50	Uds5x_HG006_408622-Z0116_0	377862616.0	377862606.0	10.0	0.0	50.0		0.0	0.999999867676789	1.0	0.0	0.0	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-Indel_50	Indel_50	Uds5x_HG006_408622-Z0116_0	377862616.0	377860872.0	1167.0	577.0	379.0	0.42740740740740746	0.330848623853211	0.9999989969863303	0.39644351464435146	0.6035564853556485	0.6035564853556485	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-Indel_gt50	Indel_gt50	Uds5x_HG006_408622-Z0116_0	377862616.0	377862540.0	49.0	27.0	28.0	0.4122137404580153	0.35526315789473684	0.9999999258989846	0.509090909090909	0.49090909090909096	0.4909090909090909	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-SNPts	SNPts	Uds5x_HG006_408622-Z0116_0	377862616.0	377594769.0	61042.0	206805.0	23090.0	0.8309726725894138	0.7721012369001706	0.9999388535275817	0.10043715609299898	0.899562843907001	0.899562843907001	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
Uds5x_HG006_408622-Z0116_0-ug-sentdug-SNPtv	SNPtv	Uds5x_HG006_408622-Z0116_0	377862616.0	377741176.0	29870.0	91570.0	13891.0	0.8071361518900313	0.7540349143610013	0.9999632274952384	0.1317169380150008	0.8682830619849992	0.8682830619849992	HG006	clinvar_genes	-1.0	-2.0	ug	sentdug
