Sample	aligner	AlignedBases	AlignedBasesPct	AlignedReadLengthMean	AlignedReadLengthMedian	AlignedReadLengthMode	AlignedReadLengthStandardDeviation	ChimericReadPairPct	DeletedBases	DeletedBasesPct	DuplicateBases	DuplicateBasesPct	DuplicateReads	DuplicateReadsPct	FilteredRecords	FilteredRecordsPct	InputFileName	InputFileSize	InsertSizeMean	InsertSizeMedian	InsertSizeMode	InsertSizeStandardDeviation	InsertedBases	InsertedBasesPct	MappedBases	MappedBasesPct	MappedReads	MappedReadsPct	MatchedBases	MatchedBasesPct	MismatchedBases	MismatchedBasesPct	PerfectBases	PerfectBasesPct	PerfectReads	PerfectReadsPct	Q20Bases	Q20BasesPct	R1AlignedBases	R1AlignedBasesPct	R1AlignedReadLengthMean	R1AlignedReadLengthMedian	R1AlignedReadLengthMode	R1AlignedReadLengthStandardDeviation	R1DeletedBases	R1DeletedBasesPct	R1InsertedBases	R1InsertedBasesPct	R1MappedBases	R1MappedBasesPct	R1MappedReads	R1MappedReadsPct	R1MatchedBases	R1MatchedBasesPct	R1MismatchedBases	R1MismatchedBasesPct	R1PerfectBases	R1PerfectBasesPct	R1PerfectReads	R1PerfectReadsPct	R1Q20Bases	R1Q20BasesPct	R1SoftClippedBases	R1SoftClippedBasesPct	R1SoftClippedReads	R1SoftClippedReadsPct	R1UnmappedBases	R1UnmappedBasesPct	R1UnmappedReads	R1UnmappedReadsPct	R1UnpairedReads	R1UnpairedReadsPct	R1YieldBases	R1YieldReads	R2AlignedBases	R2AlignedBasesPct	R2AlignedReadLengthMean	R2AlignedReadLengthMedian	R2AlignedReadLengthMode	R2AlignedReadLengthStandardDeviation	R2DeletedBases	R2DeletedBasesPct	R2InsertedBases	R2InsertedBasesPct	R2MappedBases	R2MappedBasesPct	R2MappedReads	R2MappedReadsPct	R2MatchedBases	R2MatchedBasesPct	R2MismatchedBases	R2MismatchedBasesPct	R2PerfectBases	R2PerfectBasesPct	R2PerfectReads	R2PerfectReadsPct	R2Q20Bases	R2Q20BasesPct	R2SoftClippedBases	R2SoftClippedBasesPct	R2SoftClippedReads	R2SoftClippedReadsPct	R2UnmappedBases	R2UnmappedBasesPct	R2UnmappedReads	R2UnmappedReadsPct	R2UnpairedReads	R2UnpairedReadsPct	R2YieldBases	R2YieldReads	SoftClippedBases	SoftClippedBasesPct	SoftClippedReads	SoftClippedReadsPct	TotalPairs	TotalRecords	TotalSameChrPairs	TotalSameChrPairsPct	UnfilteredRecords	UnfilteredRecordsPct	UnmappedBases	UnmappedBasesPct	UnmappedReads	UnmappedReadsPct	UnpairedReads	UnpairedReadsPct	WgsAlignedReads	WgsAlignedReadsPct	WgsCalculatedAlignedReads	WgsCovDuplicateReads	WgsCovDuplicateReadsPct	WgsCoverageBases1	WgsCoverageBases10	WgsCoverageBases100	WgsCoverageBases1000	WgsCoverageBases1000Pct	WgsCoverageBases100Pct	WgsCoverageBases10Pct	WgsCoverageBases15	WgsCoverageBases15Pct	WgsCoverageBases1Pct	WgsCoverageBases20	WgsCoverageBases20Pct	WgsCoverageBases30	WgsCoverageBases30Pct	WgsCoverageBases40	WgsCoverageBases40Pct	WgsCoverageBases50	WgsCoverageBases500	WgsCoverageBases500Pct	WgsCoverageBases50Pct	WgsCoverageBases60	WgsCoverageBases60Pct	WgsCoverageBases70	WgsCoverageBases70Pct	WgsCoverageMean	WgsCoverageMedian	WgsCoverageStandardDeviation	WgsExpectedAlignedReads	WgsFilteredLowBaseQualityBases	WgsFilteredOverlapBases	WgsReadsPaired	WgsReadsPairedWithMates	WgsTotalReads	YieldBases	YieldReads
Ods20xIds15x_HG006_sup-PAY77227_0.ont	ont	56333534274.0	93.316531	14315.578676	9128.0	200.0	14629.296212	100.0	461380411.0	0.819016	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods20xIds15x_HG006_sup-PAY77227_0/align/ont/Ods20xIds15x_HG006_sup-PAY77227_0.ont.cram	37645047047.0	0.0	0.0	0.0	0.0	346426198.0	0.614956	60127700443.0	99.601569	3935121.0	87.986668	55296113691.0	98.158432	690994385.0	1.226613	62427396.0	0.103825	110533.0	2.808884	53051691683.0	94.174265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3794166169.0	6.31018	3365019.0	85.512466	0.0	4472406.0	0.0	0.0	4472406.0	100.0	240525735.0	0.398431	537285.0	12.013332	0.0	0.0	3935121.0	87.986668	3935121.0	0.0	0.0	2924129614.0	2760215499.0	3256294.0	333825.0	0.010769	0.105049	89.045474	2279999466.0	73.553544	94.333398	1259543880.0	40.633306	86928105.0	2.80433	15850998.0	0.511358	10168382.0	629134.0	0.020296	0.328035	7325922.0	0.236337	5635512.0	0.181803	18.061628	18.0	31.414667	3935121.0	0.0	0.0	0.0	0.0	4472406.0	60368226178.0	4472406.0
Ods20xIds20x_HG006_sup-PAY77227_0.ont	ont	56333534274.0	93.316531	14315.578676	9128.0	200.0	14629.296212	100.0	461380411.0	0.819016	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods20xIds20x_HG006_sup-PAY77227_0/align/ont/Ods20xIds20x_HG006_sup-PAY77227_0.ont.cram	37647167814.0	0.0	0.0	0.0	0.0	346426198.0	0.614956	60127700443.0	99.601569	3935121.0	87.986668	55296113691.0	98.158432	690994385.0	1.226613	62427396.0	0.103825	110533.0	2.808884	53051691683.0	94.174265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3794166169.0	6.31018	3365019.0	85.512466	0.0	4472406.0	0.0	0.0	4472406.0	100.0	240525735.0	0.398431	537285.0	12.013332	0.0	0.0	3935121.0	87.986668	3935121.0	0.0	0.0	2924129614.0	2760215499.0	3256294.0	333825.0	0.010769	0.105049	89.045474	2279999466.0	73.553544	94.333398	1259543880.0	40.633306	86928105.0	2.80433	15850998.0	0.511358	10168382.0	629134.0	0.020296	0.328035	7325922.0	0.236337	5635512.0	0.181803	18.061628	18.0	31.414667	3935121.0	0.0	0.0	0.0	0.0	4472406.0	60368226178.0	4472406.0
Ods20xIds30x_HG006_sup-PAY77227_0.ont	ont	56333534274.0	93.316531	14315.578676	9128.0	200.0	14629.296212	100.0	461380411.0	0.819016	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods20xIds30x_HG006_sup-PAY77227_0/align/ont/Ods20xIds30x_HG006_sup-PAY77227_0.ont.cram	37644840082.0	0.0	0.0	0.0	0.0	346426198.0	0.614956	60127700443.0	99.601569	3935121.0	87.986668	55296113691.0	98.158432	690994385.0	1.226613	62427396.0	0.103825	110533.0	2.808884	53051691683.0	94.174265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3794166169.0	6.31018	3365019.0	85.512466	0.0	4472406.0	0.0	0.0	4472406.0	100.0	240525735.0	0.398431	537285.0	12.013332	0.0	0.0	3935121.0	87.986668	3935121.0	0.0	0.0	2924129614.0	2760215499.0	3256294.0	333825.0	0.010769	0.105049	89.045474	2279999466.0	73.553544	94.333398	1259543880.0	40.633306	86928105.0	2.80433	15850998.0	0.511358	10168382.0	629134.0	0.020296	0.328035	7325922.0	0.236337	5635512.0	0.181803	18.061628	18.0	31.414667	3935121.0	0.0	0.0	0.0	0.0	4472406.0	60368226178.0	4472406.0
Ods20xIds5x_HG006_sup-PAY77227_0.ont	ont	56333534274.0	93.316531	14315.578676	9128.0	200.0	14629.296212	100.0	461380411.0	0.819016	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods20xIds5x_HG006_sup-PAY77227_0/align/ont/Ods20xIds5x_HG006_sup-PAY77227_0.ont.cram	37647251319.0	0.0	0.0	0.0	0.0	346426198.0	0.614956	60127700443.0	99.601569	3935121.0	87.986668	55296113691.0	98.158432	690994385.0	1.226613	62427396.0	0.103825	110533.0	2.808884	53051691683.0	94.174265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3794166169.0	6.31018	3365019.0	85.512466	0.0	4472406.0	0.0	0.0	4472406.0	100.0	240525735.0	0.398431	537285.0	12.013332	0.0	0.0	3935121.0	87.986668	3935121.0	0.0	0.0	2924129614.0	2760215499.0	3256294.0	333825.0	0.010769	0.105049	89.045474	2279999466.0	73.553544	94.333398	1259543880.0	40.633306	86928105.0	2.80433	15850998.0	0.511358	10168382.0	629134.0	0.020296	0.328035	7325922.0	0.236337	5635512.0	0.181803	18.061628	18.0	31.414667	3935121.0	0.0	0.0	0.0	0.0	4472406.0	60368226178.0	4472406.0
Ods20xIds9x_HG006_sup-PAY77227_0.ont	ont	56333534274.0	93.316531	14315.578676	9128.0	200.0	14629.296212	100.0	461380411.0	0.819016	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods20xIds9x_HG006_sup-PAY77227_0/align/ont/Ods20xIds9x_HG006_sup-PAY77227_0.ont.cram	37645520130.0	0.0	0.0	0.0	0.0	346426198.0	0.614956	60127700443.0	99.601569	3935121.0	87.986668	55296113691.0	98.158432	690994385.0	1.226613	62427396.0	0.103825	110533.0	2.808884	53051691683.0	94.174265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3794166169.0	6.31018	3365019.0	85.512466	0.0	4472406.0	0.0	0.0	4472406.0	100.0	240525735.0	0.398431	537285.0	12.013332	0.0	0.0	3935121.0	87.986668	3935121.0	0.0	0.0	2924129614.0	2760215499.0	3256294.0	333825.0	0.010769	0.105049	89.045474	2279999466.0	73.553544	94.333398	1259543880.0	40.633306	86928105.0	2.80433	15850998.0	0.511358	10168382.0	629134.0	0.020296	0.328035	7325922.0	0.236337	5635512.0	0.181803	18.061628	18.0	31.414667	3935121.0	0.0	0.0	0.0	0.0	4472406.0	60368226178.0	4472406.0
Ods30xIds15x_HG006_sup-PAY77227_0.ont	ont	78952802640.0	93.309994	14321.994654	9133.0	193.0	14634.025851	100.0	646767274.0	0.819182	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods30xIds15x_HG006_sup-PAY77227_0/align/ont/Ods30xIds15x_HG006_sup-PAY77227_0.ont.cram	52739222179.0	0.0	0.0	0.0	0.0	486087178.0	0.615668	84274404930.0	99.599304	5512696.0	87.987882	77497508971.0	98.156755	969206491.0	1.227577	86964034.0	0.103192	154150.0	2.796272	74354418023.0	94.17578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5321602290.0	6.314613	4713924.0	85.51032	0.0	6265290.0	0.0	0.0	6265290.0	100.0	339042402.0	0.400696	752594.0	12.012118	0.0	0.0	5512696.0	87.987882	5512696.0	0.0	0.0	2926100546.0	2863529704.0	5486049.0	468579.0	0.015116	0.176981	92.378263	2747128842.0	88.623139	94.396815	2452584203.0	79.121047	890961309.0	28.742659	87395386.0	2.819399	19697241.0	819773.0	0.026446	0.635438	13498749.0	0.435473	10077964.0	0.325118	25.31358	26.0	43.912815	5512696.0	0.0	0.0	0.0	0.0	6265290.0	84613447332.0	6265290.0
Ods30xIds20x_HG006_sup-PAY77227_0.ont	ont	78952802640.0	93.309994	14321.994654	9133.0	193.0	14634.025851	100.0	646767274.0	0.819182	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods30xIds20x_HG006_sup-PAY77227_0/align/ont/Ods30xIds20x_HG006_sup-PAY77227_0.ont.cram	52739613916.0	0.0	0.0	0.0	0.0	486087178.0	0.615668	84274404930.0	99.599304	5512696.0	87.987882	77497508971.0	98.156755	969206491.0	1.227577	86964034.0	0.103192	154150.0	2.796272	74354418023.0	94.17578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5321602290.0	6.314613	4713924.0	85.51032	0.0	6265290.0	0.0	0.0	6265290.0	100.0	339042402.0	0.400696	752594.0	12.012118	0.0	0.0	5512696.0	87.987882	5512696.0	0.0	0.0	2926100546.0	2863529704.0	5486049.0	468579.0	0.015116	0.176981	92.378263	2747128842.0	88.623139	94.396815	2452584203.0	79.121047	890961309.0	28.742659	87395386.0	2.819399	19697241.0	819773.0	0.026446	0.635438	13498749.0	0.435473	10077964.0	0.325118	25.31358	26.0	43.912815	5512696.0	0.0	0.0	0.0	0.0	6265290.0	84613447332.0	6265290.0
Ods30xIds30x_HG006_sup-PAY77227_0.ont	ont	78952802640.0	93.309994	14321.994654	9133.0	193.0	14634.025851	100.0	646767274.0	0.819182	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods30xIds30x_HG006_sup-PAY77227_0/align/ont/Ods30xIds30x_HG006_sup-PAY77227_0.ont.cram	52739515327.0	0.0	0.0	0.0	0.0	486087178.0	0.615668	84274404930.0	99.599304	5512696.0	87.987882	77497508971.0	98.156755	969206491.0	1.227577	86964034.0	0.103192	154150.0	2.796272	74354418023.0	94.17578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5321602290.0	6.314613	4713924.0	85.51032	0.0	6265290.0	0.0	0.0	6265290.0	100.0	339042402.0	0.400696	752594.0	12.012118	0.0	0.0	5512696.0	87.987882	5512696.0	0.0	0.0	2926100546.0	2863529704.0	5486049.0	468579.0	0.015116	0.176981	92.378263	2747128842.0	88.623139	94.396815	2452584203.0	79.121047	890961309.0	28.742659	87395386.0	2.819399	19697241.0	819773.0	0.026446	0.635438	13498749.0	0.435473	10077964.0	0.325118	25.31358	26.0	43.912815	5512696.0	0.0	0.0	0.0	0.0	6265290.0	84613447332.0	6265290.0
Ods30xIds5x_HG006_sup-PAY77227_0.ont	ont	78952802640.0	93.309994	14321.994654	9133.0	193.0	14634.025851	100.0	646767274.0	0.819182	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods30xIds5x_HG006_sup-PAY77227_0/align/ont/Ods30xIds5x_HG006_sup-PAY77227_0.ont.cram	52742291766.0	0.0	0.0	0.0	0.0	486087178.0	0.615668	84274404930.0	99.599304	5512696.0	87.987882	77497508971.0	98.156755	969206491.0	1.227577	86964034.0	0.103192	154150.0	2.796272	74354418023.0	94.17578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5321602290.0	6.314613	4713924.0	85.51032	0.0	6265290.0	0.0	0.0	6265290.0	100.0	339042402.0	0.400696	752594.0	12.012118	0.0	0.0	5512696.0	87.987882	5512696.0	0.0	0.0	2926100546.0	2863529704.0	5486049.0	468579.0	0.015116	0.176981	92.378263	2747128842.0	88.623139	94.396815	2452584203.0	79.121047	890961309.0	28.742659	87395386.0	2.819399	19697241.0	819773.0	0.026446	0.635438	13498749.0	0.435473	10077964.0	0.325118	25.31358	26.0	43.912815	5512696.0	0.0	0.0	0.0	0.0	6265290.0	84613447332.0	6265290.0
Ods30xIds9x_HG006_sup-PAY77227_0.ont	ont	78952802640.0	93.309994	14321.994654	9133.0	193.0	14634.025851	100.0	646767274.0	0.819182	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods30xIds9x_HG006_sup-PAY77227_0/align/ont/Ods30xIds9x_HG006_sup-PAY77227_0.ont.cram	52742118897.0	0.0	0.0	0.0	0.0	486087178.0	0.615668	84274404930.0	99.599304	5512696.0	87.987882	77497508971.0	98.156755	969206491.0	1.227577	86964034.0	0.103192	154150.0	2.796272	74354418023.0	94.17578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5321602290.0	6.314613	4713924.0	85.51032	0.0	6265290.0	0.0	0.0	6265290.0	100.0	339042402.0	0.400696	752594.0	12.012118	0.0	0.0	5512696.0	87.987882	5512696.0	0.0	0.0	2926100546.0	2863529704.0	5486049.0	468579.0	0.015116	0.176981	92.378263	2747128842.0	88.623139	94.396815	2452584203.0	79.121047	890961309.0	28.742659	87395386.0	2.819399	19697241.0	819773.0	0.026446	0.635438	13498749.0	0.435473	10077964.0	0.325118	25.31358	26.0	43.912815	5512696.0	0.0	0.0	0.0	0.0	6265290.0	84613447332.0	6265290.0
Ods5xIds15x_HG006_sup-PAY77227_0.ont	ont	14088574651.0	93.307781	14319.287003	9141.0	200.0	14622.518567	100.0	116457624.0	0.82661	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods5xIds15x_HG006_sup-PAY77227_0/align/ont/Ods5xIds15x_HG006_sup-PAY77227_0.ont.cram	9429000571.0	0.0	0.0	0.0	0.0	86478536.0	0.61382	15038545453.0	99.59938	983888.0	87.957954	13829371040.0	98.160186	172725075.0	1.225994	15556742.0	0.103446	27387.0	2.783549	13266962073.0	94.168235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949970802.0	6.316906	841373.0	85.51512	0.0	1118589.0	0.0	0.0	1118589.0	100.0	60489707.0	0.40062	134701.0	12.042046	0.0	0.0	983888.0	87.957954	983888.0	0.0	0.0	2868008074.0	93582335.0	769588.0	45153.0	0.001457	0.024828	3.019046	8978947.0	0.289668	92.524376	5116411.0	0.16506	2643981.0	0.085297	1848763.0	0.059643	1451224.0	142626.0	0.004601	0.046818	1171585.0	0.037796	1004852.0	0.032417	4.517195	4.0	8.135369	983888.0	0.0	0.0	0.0	0.0	1118589.0	15099035160.0	1118589.0
Ods5xIds20x_HG006_sup-PAY77227_0.ont	ont	14088574651.0	93.307781	14319.287003	9141.0	200.0	14622.518567	100.0	116457624.0	0.82661	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods5xIds20x_HG006_sup-PAY77227_0/align/ont/Ods5xIds20x_HG006_sup-PAY77227_0.ont.cram	9429707028.0	0.0	0.0	0.0	0.0	86478536.0	0.61382	15038545453.0	99.59938	983888.0	87.957954	13829371040.0	98.160186	172725075.0	1.225994	15556742.0	0.103446	27387.0	2.783549	13266962073.0	94.168235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949970802.0	6.316906	841373.0	85.51512	0.0	1118589.0	0.0	0.0	1118589.0	100.0	60489707.0	0.40062	134701.0	12.042046	0.0	0.0	983888.0	87.957954	983888.0	0.0	0.0	2868008074.0	93582335.0	769588.0	45153.0	0.001457	0.024828	3.019046	8978947.0	0.289668	92.524376	5116411.0	0.16506	2643981.0	0.085297	1848763.0	0.059643	1451224.0	142626.0	0.004601	0.046818	1171585.0	0.037796	1004852.0	0.032417	4.517195	4.0	8.135369	983888.0	0.0	0.0	0.0	0.0	1118589.0	15099035160.0	1118589.0
Ods5xIds30x_HG006_sup-PAY77227_0.ont	ont	14088574651.0	93.307781	14319.287003	9141.0	200.0	14622.518567	100.0	116457624.0	0.82661	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods5xIds30x_HG006_sup-PAY77227_0/align/ont/Ods5xIds30x_HG006_sup-PAY77227_0.ont.cram	9429309891.0	0.0	0.0	0.0	0.0	86478536.0	0.61382	15038545453.0	99.59938	983888.0	87.957954	13829371040.0	98.160186	172725075.0	1.225994	15556742.0	0.103446	27387.0	2.783549	13266962073.0	94.168235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949970802.0	6.316906	841373.0	85.51512	0.0	1118589.0	0.0	0.0	1118589.0	100.0	60489707.0	0.40062	134701.0	12.042046	0.0	0.0	983888.0	87.957954	983888.0	0.0	0.0	2868008074.0	93582335.0	769588.0	45153.0	0.001457	0.024828	3.019046	8978947.0	0.289668	92.524376	5116411.0	0.16506	2643981.0	0.085297	1848763.0	0.059643	1451224.0	142626.0	0.004601	0.046818	1171585.0	0.037796	1004852.0	0.032417	4.517195	4.0	8.135369	983888.0	0.0	0.0	0.0	0.0	1118589.0	15099035160.0	1118589.0
Ods5xIds5x_HG006_sup-PAY77227_0.ont	ont	14088574651.0	93.307781	14319.287003	9141.0	200.0	14622.518567	100.0	116457624.0	0.82661	0.0	0.0	0.0	0.0	0.0	0.0	results/day/hg38/Ods5xIds5x_HG006_sup-PAY77227_0/align/ont/Ods5xIds5x_HG006_sup-PAY77227_0.ont.cram	9428849790.0	0.0	0.0	0.0	0.0	86478536.0	0.61382	15038545453.0	99.59938	983888.0	87.957954	13829371040.0	98.160186	172725075.0	1.225994	15556742.0	0.103446	27387.0	2.783549	13266962073.0	94.168235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	949970802.0	6.316906	841373.0	85.51512	0.0	1118589.0	0.0	0.0	1118589.0	100.0	60489707.0	0.40062	134701.0	12.042046	0.0	0.0	983888.0	87.957954	983888.0	0.0	0.0	2868008074.0	93582335.0	769588.0	45153.0	0.001457	0.024828	3.019046	8978947.0	0.289668	92.524376	5116411.0	0.16506	2643981.0	0.085297	1848763.0	0.059643	1451224.0	142626.0	0.004601	0.046818	1171585.0	0.037796	1004852.0	0.032417	4.517195	4.0	8.135369	983888.0	0.0	0.0	0.0	0.0	1118589.0	15099035160.0	1118589.0
