Sample	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods10xIds9x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	3.0	7.0	2.0	0.7368421052631577	0.7	0.9999999992060161	0.2222222222222222	0.7777777777777778	0.7777777777777778	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods10xIds9x_HG006_sup-PAY77227_0	2518942743.0	2518922502.0	205.0	20036.0	15.0	0.9945398590290877	0.9898720418951633	0.9999999940450729	0.0007480923644706	0.9992519076355294	0.9992519076355294	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods10xIds9x_HG006_sup-PAY77227_0	2518942743.0	2518942417.0	6.0	320.0	0.0	0.9907120743034055	0.9815950920245399	1.0	0.0	1.0	1.0	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods10xIds9x_HG006_sup-PAY77227_0	2518942743.0	2516724675.0	4918.0	2213150.0	4434.0	0.9978916290096698	0.9977827550823509	0.9999982381894086	0.001999473300673165	0.9980005266993268	0.9980005266993268	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods10xIds9x_HG006_sup-PAY77227_0	2518942743.0	2517892189.0	3200.0	1047354.0	2289.0	0.9973864356534173	0.9969539880862859	0.9999990909070972	0.002180741452093712	0.9978192585479063	0.9978192585479063	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2515245841.0	3900.0	3693002.0	4887.0	0.998811731122624	0.9989450626497538	0.9999980570525453	0.0013215648171159276	0.9986784351828841	0.9986784351828841	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518738614.0	712.0	203417.0	429.0	0.9972032600036768	0.9965120095625806	0.9999998296766784	0.002104529890211238	0.9978954701097887	0.9978954701097887	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942742.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.999999999603008	0.5	0.5	0.5	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518740356.0	917.0	201470.0	436.0	0.9966534171999021	0.9954690765711236	0.9999998268976302	0.0021594207205333175	0.9978405792794667	0.9978405792794667	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	2.0	8.0	1.0	0.8421052631578948	0.8	0.999999999603008	0.1111111111111111	0.8888888888888888	0.8888888888888888	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518921325.0	48.0	21370.0	16.0	0.9985048126343332	0.997758894387898	0.9999999936480748	0.0007481529972879453	0.9992518470027121	0.9992518470027121	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2518942400.0	1.0	342.0	0.0	0.9985401459854015	0.9970845481049563	1.0	0.0	1.0	1.0	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2516724678.0	1388.0	2216677.0	2602.0	0.9991008134595831	0.9993742293395369	0.9999989661176161	0.0011724528551840486	0.9988275471448159	0.9988275471448159	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods15xIds15x_HG006_sup-PAY77227_0	2518942743.0	2517892194.0	832.0	1049717.0	1402.0	0.9989370347742841	0.9992080331331523	0.9999994431853665	0.001333816627803322	0.9986661833721967	0.9986661833721967	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2515245839.0	2596.0	3694308.0	3788.0	0.9991367139959432	0.9992977908000857	0.9999984939864579	0.0010243108886302573	0.9989756891113697	0.9989756891113697	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2518738806.0	350.0	203587.0	250.0	0.9985285967226945	0.9982837837175206	0.9999999007439856	0.0012264701697925302	0.9987735298302075	0.9987735298302075	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2518942742.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.999999999603008	0.5	0.5	0.5	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2518740508.0	409.0	201826.0	261.0	0.9983429049124213	0.9979776003164635	0.9999998963767914	0.0012915229579339592	0.998708477042066	0.998708477042066	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	2.0	8.0	1.0	0.8421052631578948	0.8	0.999999999603008	0.1111111111111111	0.8888888888888888	0.8888888888888888	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2518920978.0	32.0	21733.0	14.0	0.9989428203713917	0.9985297495979784	0.9999999944420647	0.000643766956361797	0.9993562330436382	0.9993562330436382	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2518942391.0	1.0	351.0	0.0	0.9985775248933144	0.9971590909090909	1.0	0.0	1.0	1.0	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2516724681.0	1156.0	2216906.0	2127.0	0.9992601014853186	0.9994788243069851	0.9999991548546338	0.0009585256280551033	0.9990414743719449	0.9990414743719449	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods15xIds20x_HG006_sup-PAY77227_0	2518942743.0	2517892201.0	646.0	1049896.0	1134.0	0.9991530149811665	0.99938507932096	0.999999549623495	0.0010789416096590964	0.998921058390341	0.998921058390341	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2515245840.0	2200.0	3694703.0	2479.0	0.9993671968877826	0.9994049072967292	0.9999990144114276	0.000670510675427934	0.9993294893245721	0.9993294893245721	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2518738947.0	188.0	203608.0	165.0	0.9991338889856686	0.9990775088814304	0.999999934491032	0.0008097245464315685	0.9991902754535684	0.9991902754535684	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2518942742.0	0.0	1.0	1.0	0.6666666666666666	1.0	0.999999999603008	0.5	0.5	0.5	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2518740617.0	220.0	201906.0	166.0	0.9990450224889781	0.9989115700107853	0.9999999340940516	0.0008214893701254998	0.9991785106298745	0.9991785106298745	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	2.0	8.0	1.0	0.8421052631578948	0.8	0.999999999603008	0.1111111111111111	0.8888888888888888	0.8888888888888888	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2518920735.0	22.0	21986.0	16.0	0.9991365598727562	0.9990003635041803	0.9999999936480732	0.00072720661758022	0.9992727933824198	0.9992727933824198	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2518942389.0	1.0	353.0	0.0	0.9985855728429986	0.9971751412429378	1.0	0.0	1.0	1.0	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2516724678.0	1151.0	2216914.0	1422.0	0.9994200253764256	0.9994810792289676	0.9999994349802309	0.0006410210175555011	0.9993589789824445	0.9993589789824445	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods15xIds30x_HG006_sup-PAY77227_0	2518942743.0	2517892200.0	616.0	1049927.0	708.0	0.9993698772783649	0.9994136365669944	0.9999997188125048	0.0006738781784349464	0.9993261218215651	0.9993261218215651	HG006	giabHC	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3084448386.0	62317.0	3775698.0	1312088.0	0.8460188615004972	0.9837632213527044	0.9995747926609808	0.25788977759677784	0.7421102224032221	0.7421102224032221	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3088062112.0	14770.0	209519.0	202405.0	0.6586441962047301	0.934147461534003	0.9999344599535157	0.49136491197405346	0.5086350880259465	0.5086350880259465	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	32.0	6.0	3366.0	0.0035190615835777126	0.15789473684210525	0.9999989100763544	0.998220640569395	0.001779359430605032	0.0017793594306049821	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3088063061.0	18704.0	204636.0	178236.0	0.6751301524879085	0.9162532461717561	0.999942285597899	0.46552372594496333	0.5344762740550366	0.5344762740550366	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3088286359.0	25.0	17.0	2307.0	0.014370245139475908	0.40476190476190477	0.9999992529843388	0.9926850258175559	0.0073149741824440895	0.007314974182444062	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_50	Indel_50	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3088264466.0	1518.0	20417.0	32724.0	0.5439021791251533	0.9307955322543879	0.9999894038695155	0.6157957132910559	0.38420428670894413	0.38420428670894413	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-Indel_gt50	Indel_gt50	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3088285487.0	139.0	775.0	1458.0	0.4925325707022561	0.8479212253829321	0.9999995278936102	0.6529332736229287	0.34706672637707126	0.3470667263770712	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-SNPts	SNPts	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3086002088.0	15868.0	2268445.0	465475.0	0.9040811775778446	0.9930534913560445	0.9998491884361332	0.17025918827178557	0.8297408117282145	0.8297408117282145	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds5x_HG006_sup-PAY77227_0-ont-sentdhio-SNPtv	SNPtv	Ods15xIds5x_HG006_sup-PAY77227_0	3088286401.0	3087203257.0	11261.0	1071883.0	426117.0	0.8305487799208414	0.989603413765852	0.9998619921796352	0.28445727636849133	0.7155427236315086	0.7155427236315087	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-All	All	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3084448367.0	18305.0	3819729.0	1336878.0	0.8493343981155002	0.9952306310991513	0.9995667624627584	0.25925535919258536	0.7407446408074146	0.7407446408074146	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088063823.0	4209.0	218369.0	213991.0	0.6668386931282045	0.981089775269793	0.9999307086302178	0.494937089462485	0.5050629105375151	0.5050629105375151	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_gt50	DEL_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088286363.0	30.0	8.0	3427.0	0.004606968039159229	0.21052631578947367	0.9999988903243435	0.9976710334788937	0.002328966521106257	0.0023289665211062593	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_50	INS_50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088064560.0	5346.0	216495.0	195466.0	0.683162880521046	0.9759016592965232	0.9999367067544979	0.4744769529154459	0.5255230470845541	0.5255230470845541	HG006	hg38	-1.0	-2.0	ont	sentdhio
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-INS_gt50	INS_gt50	Ods15xIds9x_HG006_sup-PAY77227_0	3088286401.0	3088286359.0	24.0	18.0	2518.0	0.013964313421256787	0.42857142857142855	0.9999991846617657	0.9929022082018928	0.007097791798107211	0.007097791798107256	HG006	hg38	-1.0	-2.0	ont	sentdhio
