mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2517892307.0	30493.0	1019943.0	8594.0	0.9811988900288747	0.9709711015235578	0.9999965868394596	0.008355557456853764	0.9916444425431462	0.9916444425431462	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2518739798.0	52930.0	150015.0	8728.0	0.8295271062352082	0.7391904210500382	0.999996534787054	0.05498195196008643	0.9450180480399135	0.9450180480399135	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2518942733.0	2.0	8.0	14.0	0.5000000000000001	0.8	0.9999999944421126	0.6363636363636364	0.36363636363636365	0.36363636363636365	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2518738078.0	50787.0	153878.0	15664.0	0.8224218146640763	0.7518530281191215	0.9999937810514229	0.09239008623232002	0.90760991376768	0.90760991376768	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2518942742.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2518922086.0	6553.0	14104.0	1239.0	0.7835555555555554	0.6827709735198721	0.999999508123178	0.08075343804992505	0.9192465619500749	0.9192465619500749	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2518942463.0	22.0	258.0	0.0	0.9591078066914498	0.9214285714285714	1.0	0.0	1.0	1.0	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods10x_HG006_sup-PAY77227_0	2518942743.0	2515246017.0	200381.0	3496345.0	52720.0	0.9650692381273488	0.9457950088808313	0.9999790402630016	0.014854616638466751	0.9851453833615332	0.9851453833615332	HG006	giabHC	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3086002473.0	62687.0	2221241.0	499601.0	0.8876495822984872	0.9725529876598562	0.9998381335932969	0.18361999704503237	0.8163800029549676	0.8163800029549676	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3087203420.0	32220.0	1050761.0	423397.0	0.8218254854350898	0.9702487855280932	0.999862873000821	0.2872127682378687	0.7127872317621313	0.7127872317621313	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3088064378.0	56773.0	165250.0	129219.0	0.6398937447240227	0.7442922580093053	0.999958157092183	0.43882038516787847	0.5611796148321215	0.5611796148321215	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3088286359.0	27.0	15.0	2443.0	0.012000000000000002	0.35714285714285715	0.9999992089470394	0.9938974776240846	0.0061025223759153535	0.006102522375915379	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3088063697.0	54772.0	167932.0	163912.0	0.60565361339325	0.7540591996551477	0.9999469236012519	0.4939429370427068	0.5060570629572931	0.5060570629572931	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3088286362.0	37.0	2.0	520.0	0.0071301247771836	0.05128205128205128	0.9999998316218603	0.9961685823754789	0.003831417624521105	0.0038314176245210726	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3088261193.0	7672.0	17536.0	23431.0	0.5299886664148091	0.6956521739130435	0.9999924129402394	0.5719481533917543	0.4280518466082457	0.42805184660824563	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3088285518.0	119.0	764.0	1710.0	0.4551683050342567	0.8652321630804077	0.9999994462950258	0.6911883589329022	0.3088116410670978	0.3088116410670978	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods10x_HG006_sup-PAY77227_0	3088286401.0	3084448593.0	214307.0	3623501.0	1244233.0	0.8324584500310263	0.9441590095179332	0.9995967735383392	0.25560825632624956	0.7443917436737504	0.7443917436737505	HG006	hg38	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2495406441.0	56066.0	2111413.0	17038.0	0.9829829629439958	0.9741330827196019	0.9999931723011571	0.008004882423884788	0.9919951175761152	0.9919951175761152	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2496557298.0	27645.0	988977.0	7693.0	0.9824476528988343	0.9728070020125474	0.9999969185660987	0.007718703281928823	0.9922812967180712	0.9922812967180712	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2497428024.0	16377.0	129519.0	5107.0	0.9234142063724057	0.8877488073696331	0.9999979551004042	0.03793472286185432	0.9620652771381457	0.9620652771381457	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2497573916.0	0.0	4.0	13.0	0.38095238095238093	1.0	0.9999999947949488	0.7647058823529411	0.23529411764705888	0.23529411764705882	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2497421558.0	17277.0	135085.0	6457.0	0.9192457401056127	0.8866055840695186	0.9999974145400944	0.045618968221446635	0.9543810317785534	0.9543810317785534	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2497573919.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2497563036.0	1047.0	9837.0	337.0	0.9342767594263462	0.9038037486218302	0.9999998650684889	0.03312364851582465	0.9668763514841754	0.9668763514841754	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2497573708.0	16.0	196.0	0.0	0.9607843137254902	0.9245283018867925	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods10x_HG006_sup-PAY77227_0	2497573920.0	2494080460.0	118428.0	3375032.0	36645.0	0.9775423717154345	0.9661000841572538	0.9999853074260521	0.010741051981181103	0.9892589480188189	0.9892589480188189	HG006	giabHC_x_ultima	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods10x_HG006_sup-PAY77227_0	331588110.0	331336541.0	6450.0	245119.0	2507.0	0.9820571119502398	0.974360910923047	0.9999924337321088	0.010124138822256145	0.9898758611777438	0.9898758611777438	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods10x_HG006_sup-PAY77227_0	331588110.0	331475863.0	3089.0	109158.0	1037.0	0.9814513446201707	0.9724803335501172	0.9999968715768731	0.009410590317165025	0.9905894096828349	0.9905894096828349	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods10x_HG006_sup-PAY77227_0	331588110.0	331571547.0	1801.0	14762.0	593.0	0.9249953004574222	0.8912636599649821	0.9999982115505844	0.038619342233800064	0.9613806577662	0.9613806577662	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods10x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods10x_HG006_sup-PAY77227_0	331588110.0	331570436.0	2009.0	15665.0	793.0	0.9179069494902145	0.886330202557429	0.9999976083570267	0.04818325434439179	0.9518167456556083	0.9518167456556083	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods10x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	0.0			1.0				HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods10x_HG006_sup-PAY77227_0	331588110.0	331587102.0	119.0	889.0	39.0	0.9183884297520661	0.8819444444444444	0.9999998823838588	0.04202586206896552	0.9579741379310345	0.9579741379310345	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods10x_HG006_sup-PAY77227_0	331588110.0	331588094.0	0.0	16.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods10x_HG006_sup-PAY77227_0	331588110.0	331189032.0	13468.0	385610.0	4969.0	0.9766518880982503	0.9662522113471552	0.9999849967089228	0.012722138158989602	0.9872778618410104	0.9872778618410104	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods10x_HG006_sup-PAY77227_0	336562667.0	336302238.0	7062.0	253367.0	2772.0	0.9809628161248858	0.9728832042514467	0.9999917574822926	0.01082224885706589	0.9891777511429342	0.9891777511429342	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods10x_HG006_sup-PAY77227_0	336562667.0	336444947.0	3553.0	114167.0	1185.0	0.9796715178142377	0.969818212708121	0.99999647789085	0.010272903807476247	0.9897270961925237	0.9897270961925237	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods10x_HG006_sup-PAY77227_0	336562667.0	336539249.0	6009.0	17409.0	990.0	0.8326278786139608	0.7434025108890597	0.9999970583012512	0.05380727213435513	0.9461927278656449	0.9461927278656449	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods10x_HG006_sup-PAY77227_0	336562667.0	336562664.0	0.0	3.0	1.0	0.8571428571428571	1.0	0.9999999970287852	0.25	0.75	0.75	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods10x_HG006_sup-PAY77227_0	336562667.0	336539012.0	5747.0	17908.0	1863.0	0.8247593607516235	0.7570492496300993	0.9999944642682705	0.09422892114713469	0.9057710788528653	0.9057710788528653	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods10x_HG006_sup-PAY77227_0	336562667.0	336562667.0	0.0	0.0	0.0			1.0				HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods10x_HG006_sup-PAY77227_0	336562667.0	336560646.0	663.0	1358.0	122.0	0.7757783490431306	0.6719445818901534	0.9999996375097409	0.08243243243243244	0.9175675675675675	0.9175675675675675	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods10x_HG006_sup-PAY77227_0	336562667.0	336562642.0	2.0	23.0	0.0	0.9583333333333334	0.92	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods10x_HG006_sup-PAY77227_0	336562667.0	336135396.0	23036.0	404235.0	6933.0	0.9642561951435942	0.9460857394955426	0.999979374808223	0.016861720756479102	0.9831382792435209	0.9831382792435209	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods10x_HG006_sup-PAY77227_0	377862616.0	377594796.0	7475.0	260345.0	45243.0	0.9080619733244044	0.9720894630722127	0.9998801954365861	0.1480522795397725	0.8519477204602275	0.8519477204602275	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods10x_HG006_sup-PAY77227_0	377862616.0	377741222.0	3760.0	117634.0	26833.0	0.8849285905040605	0.9690264757731024	0.9999289696424967	0.18573791938643427	0.8142620806135658	0.8142620806135658	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods10x_HG006_sup-PAY77227_0	377862616.0	377837055.0	6441.0	19120.0	13025.0	0.662669393130697	0.7480145534212277	0.9999655286562332	0.405195209208275	0.594804790791725	0.594804790791725	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods10x_HG006_sup-PAY77227_0	377862616.0	377862606.0	6.0	4.0	283.0	0.026936026936026935	0.4	0.999999251051087	0.9860627177700348	0.013937282229965153	0.013937282229965157	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods10x_HG006_sup-PAY77227_0	377862616.0	377837036.0	6194.0	19386.0	16824.0	0.627480174785564	0.7578577013291634	0.9999554748494563	0.46462303231151614	0.5353769676884839	0.5353769676884839	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods10x_HG006_sup-PAY77227_0	377862616.0	377862610.0	5.0	1.0	65.0	0.027777777777777776	0.16666666666666666	0.9999998279798342	0.9848484848484849	0.015151515151515138	0.015151515151515152	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods10x_HG006_sup-PAY77227_0	377862616.0	377860146.0	781.0	1689.0	2198.0	0.5313827277017461	0.6838056680161944	0.9999941830668366	0.565474659120144	0.43452534087985595	0.43452534087985595	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods10x_HG006_sup-PAY77227_0	377862616.0	377862533.0	14.0	69.0	196.0	0.396551724137931	0.8313253012048193	0.9999994812931127	0.7396226415094339	0.2603773584905661	0.26037735849056604	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods10x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods10x_HG006_sup-PAY77227_0	377862616.0	377419692.0	24676.0	418248.0	104667.0	0.866082235237964	0.9442884106528434	0.9997227543137157	0.20016063796219272	0.7998393620378073	0.7998393620378073	HG006	clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods15x_HG006_sup-PAY77227_0	336562667.0	336302214.0	2219.0	258234.0	1038.0	0.9937332243013132	0.9914802286784947	0.9999969134999622	0.004003517541423678	0.9959964824585763	0.9959964824585763	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods15x_HG006_sup-PAY77227_0	336562667.0	336444955.0	1216.0	116496.0	474.0	0.9927987659897223	0.989669702324317	0.9999985911533962	0.004052321107976404	0.9959476788920236	0.9959476788920236	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods15x_HG006_sup-PAY77227_0	336562667.0	336539385.0	4864.0	18418.0	577.0	0.8713011803108074	0.7910832402714544	0.9999982854933585	0.03037641484601211	0.9696235851539879	0.9696235851539879	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods15x_HG006_sup-PAY77227_0	336562667.0	336562664.0	0.0	3.0	1.0	0.8571428571428571	1.0	0.9999999970287852	0.25	0.75	0.75	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods15x_HG006_sup-PAY77227_0	336562667.0	336539227.0	4395.0	19045.0	1450.0	0.8669625583247981	0.8125	0.9999956914569349	0.07074896316174677	0.9292510368382533	0.9292510368382533	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods15x_HG006_sup-PAY77227_0	336562667.0	336562667.0	0.0	0.0	0.0			1.0				HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods15x_HG006_sup-PAY77227_0	336562667.0	336560301.0	556.0	1810.0	203.0	0.8266727563370633	0.7650042265426881	0.9999993968395056	0.10084451068057626	0.8991554893194238	0.8991554893194238	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods15x_HG006_sup-PAY77227_0	336562667.0	336562638.0	2.0	27.0	0.0	0.9642857142857143	0.9310344827586207	1.0	0.0	1.0	1.0	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods15x_HG006_sup-PAY77227_0	336562667.0	336135382.0	13252.0	414033.0	3743.0	0.9798890257626371	0.968985571691026	0.9999888647297455	0.008959346635517599	0.9910406533644824	0.9910406533644824	HG006	giabHC_x_clinvar_genes	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods15x_HG006_sup-PAY77227_0	331588110.0	331336508.0	1831.0	249771.0	843.0	0.9946755977507686	0.9927226333653946	0.9999974557652572	0.003363738657856305	0.9966362613421437	0.9966362613421437	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods15x_HG006_sup-PAY77227_0	331588110.0	331475853.0	895.0	111362.0	359.0	0.9944012358356624	0.9920272232466573	0.9999989169660235	0.0032133618567681994	0.9967866381432318	0.9967866381432318	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-INS_50	INS_50	Ods15x_HG006_sup-PAY77227_0	331588110.0	331571614.0	1014.0	15482.0	235.0	0.9612268338869401	0.9385305528612997	0.9999992912546686	0.014951962842781701	0.9850480371572183	0.9850480371572183	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-INS_gt50	INS_gt50	Ods15x_HG006_sup-PAY77227_0	331588110.0	331588109.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-DEL_50	DEL_50	Ods15x_HG006_sup-PAY77227_0	331588110.0	331570551.0	1070.0	16489.0	421.0	0.9567437407525602	0.9390625889857054	0.9999987302869203	0.024896510940272027	0.975103489059728	0.975103489059728	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-DEL_gt50	DEL_gt50	Ods15x_HG006_sup-PAY77227_0	331588110.0	331588110.0	0.0	0.0	0.0			1.0				HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-Indel_50	Indel_50	Ods15x_HG006_sup-PAY77227_0	331588110.0	331586942.0	63.0	1105.0	40.0	0.9554690877648075	0.9460616438356164	0.9999998793680025	0.034934497816593885	0.9650655021834061	0.9650655021834061	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-Indel_gt50	Indel_gt50	Ods15x_HG006_sup-PAY77227_0	331588110.0	331588091.0	1.0	18.0	0.0	0.972972972972973	0.9473684210526315	1.0	0.0	1.0	1.0	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods15x_HG006_sup-PAY77227_0	331588110.0	331189008.0	4874.0	394228.0	1898.0	0.9914842032725206	0.9877875831241136	0.9999942691663158	0.004791404755052685	0.9952085952449473	0.9952085952449473	HG006	giabHC_x_ultima_x_clinvar	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-SNPts	SNPts	Ods15x_HG006_sup-PAY77227_0	2518942743.0	2516724804.0	18221.0	2199718.0	7183.0	0.9942587754585477	0.9917847154497937	0.9999971459018929	0.003254790314563272	0.9967452096854367	0.9967452096854367	HG006	giabHC	-1	-2	ont	sentdont
Ods15x_HG006_sup-PAY77227_0-ont-sentdont-SNPtv	SNPtv	Ods15x_HG006_sup-PAY77227_0	2518942743.0	2517892334.0	9894.0	1040515.0	3415.0	0.9936452503630024	0.9905808118551916	0.9999986437087391	0.0032712921364459304	0.996728707863554	0.996728707863554	HG006	giabHC	-1	-2	ont	sentdont
